index,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,State,District_x,Year_x,Area Units,Production Units,Yield,Year_Normalized,District_y,Year_y,Rainfall
141513,Meghalaya,WEST GARO HILLS,2013,Kharif,Castor seed,15.0,10.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,0.6666666666666666,2013,WEST GARO HILLS,2013,2195.8
141514,Meghalaya,WEST GARO HILLS,2013,Kharif,Cotton(lint),3968.0,5396.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Bales,1.3598790322580645,2013,WEST GARO HILLS,2013,2195.8
141516,Meghalaya,WEST GARO HILLS,2013,Kharif,Jute,3850.0,39991.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Bales,10.387272727272729,2013,WEST GARO HILLS,2013,2195.8
141517,Meghalaya,WEST GARO HILLS,2013,Kharif,Mesta,2223.0,12715.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Bales,5.7197480881691405,2013,WEST GARO HILLS,2013,2195.8
141518,Meghalaya,WEST GARO HILLS,2013,Kharif,Sesamum,1075.0,939.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,0.8734883720930232,2013,WEST GARO HILLS,2013,2195.8
141519,Meghalaya,WEST GARO HILLS,2013,Kharif,Soyabean,129.0,748.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,5.7984496124031,2013,WEST GARO HILLS,2013,2195.8
141520,Meghalaya,WEST GARO HILLS,2013,Kharif,Sweet potato,389.0,1277.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,3.282776349614396,2013,WEST GARO HILLS,2013,2195.8
141521,Meghalaya,WEST GARO HILLS,2013,Kharif,Tapioca,1082.0,6095.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,5.633086876155268,2013,WEST GARO HILLS,2013,2195.8
141522,Meghalaya,WEST GARO HILLS,2013,Rabi,Cowpea(Lobia),817.0,1478.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,1.80905752753978,2013,WEST GARO HILLS,2013,2195.8
141523,Meghalaya,WEST GARO HILLS,2013,Rabi,Gram,743.0,745.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,1.002691790040377,2013,WEST GARO HILLS,2013,2195.8
141524,Meghalaya,WEST GARO HILLS,2013,Rabi,Linseed,76.0,41.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,0.5394736842105263,2013,WEST GARO HILLS,2013,2195.8
141525,Meghalaya,WEST GARO HILLS,2013,Rabi,Masoor,633.0,605.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,0.9557661927330172,2013,WEST GARO HILLS,2013,2195.8
141526,Meghalaya,WEST GARO HILLS,2013,Rabi,Peas & beans (Pulses),720.0,862.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,1.1972222222222222,2013,WEST GARO HILLS,2013,2195.8
141527,Meghalaya,WEST GARO HILLS,2013,Rabi,Rapeseed &Mustard,5430.0,5241.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,0.9651933701657458,2013,WEST GARO HILLS,2013,2195.8
141528,Meghalaya,WEST GARO HILLS,2013,Rabi,Small millets,1084.0,657.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,0.6060885608856088,2013,WEST GARO HILLS,2013,2195.8
141529,Meghalaya,WEST GARO HILLS,2013,Rabi,Tobacco,230.0,208.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,0.9043478260869564,2013,WEST GARO HILLS,2013,2195.8
141530,Meghalaya,WEST GARO HILLS,2013,Rabi,Wheat,179.0,353.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,1.9720670391061448,2013,WEST GARO HILLS,2013,2195.8
141531,Meghalaya,WEST GARO HILLS,2013,Whole Year,Arecanut,4505.0,9245.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,2.052164261931188,2013,WEST GARO HILLS,2013,2195.8
141532,Meghalaya,WEST GARO HILLS,2013,Whole Year,Black pepper,303.0,186.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,0.6138613861386139,2013,WEST GARO HILLS,2013,2195.8
141533,Meghalaya,WEST GARO HILLS,2013,Whole Year,Cashewnut,3609.0,9726.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,2.694929343308396,2013,WEST GARO HILLS,2013,2195.8
141534,Meghalaya,WEST GARO HILLS,2013,Whole Year,Dry chillies,920.0,649.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,0.7054347826086956,2013,WEST GARO HILLS,2013,2195.8
141535,Meghalaya,WEST GARO HILLS,2013,Whole Year,Maize,3136.0,7039.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,2.244579081632653,2013,WEST GARO HILLS,2013,2195.8
141536,Meghalaya,WEST GARO HILLS,2013,Whole Year,Potato,339.0,2613.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,7.707964601769912,2013,WEST GARO HILLS,2013,2195.8
141537,Meghalaya,WEST GARO HILLS,2013,Whole Year,Sugarcane,26.0,93.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,3.576923076923077,2013,WEST GARO HILLS,2013,2195.8
141538,Meghalaya,WEST GARO HILLS,2013,Whole Year,Turmeric,366.0,2144.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,5.85792349726776,2013,WEST GARO HILLS,2013,2195.8
141539,Meghalaya,WEST GARO HILLS,2013,Winter,Rice,11340.0,32263.0,Meghalaya,WEST GARO HILLS,2013-14,Hectare,Tonnes,2.845061728395062,2013,WEST GARO HILLS,2013,2195.8
141540,Meghalaya,WEST GARO HILLS,2014,Autumn,Rice,11313.0,25183.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,2.226023159197384,2014,WEST GARO HILLS,2014,2829.8
141541,Meghalaya,WEST GARO HILLS,2014,Kharif,Arhar/Tur,577.0,801.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,1.388214904679376,2014,WEST GARO HILLS,2014,2829.8
141542,Meghalaya,WEST GARO HILLS,2014,Kharif,Banana,1523.0,19668.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,12.913985554826,2014,WEST GARO HILLS,2014,2829.8
141543,Meghalaya,WEST GARO HILLS,2014,Kharif,Castor seed,16.0,11.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,0.6875,2014,WEST GARO HILLS,2014,2829.8
141544,Meghalaya,WEST GARO HILLS,2014,Kharif,Cotton(lint),3979.0,5627.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Bales,1.4141744156823322,2014,WEST GARO HILLS,2014,2829.8
141546,Meghalaya,WEST GARO HILLS,2014,Kharif,Jute,3891.0,39996.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Bales,10.279105628373168,2014,WEST GARO HILLS,2014,2829.8
141547,Meghalaya,WEST GARO HILLS,2014,Kharif,Mesta,2227.0,12719.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Bales,5.711270767849125,2014,WEST GARO HILLS,2014,2829.8
141548,Meghalaya,WEST GARO HILLS,2014,Kharif,Sesamum,1078.0,967.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,0.8970315398886828,2014,WEST GARO HILLS,2014,2829.8
141549,Meghalaya,WEST GARO HILLS,2014,Kharif,Soyabean,134.0,805.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,6.007462686567164,2014,WEST GARO HILLS,2014,2829.8
141550,Meghalaya,WEST GARO HILLS,2014,Kharif,Sweet potato,390.0,1280.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,3.282051282051282,2014,WEST GARO HILLS,2014,2829.8
141551,Meghalaya,WEST GARO HILLS,2014,Kharif,Tapioca,1094.0,6208.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,5.674588665447898,2014,WEST GARO HILLS,2014,2829.8
141552,Meghalaya,WEST GARO HILLS,2014,Rabi,Cowpea(Lobia),819.0,1493.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,1.822954822954823,2014,WEST GARO HILLS,2014,2829.8
141553,Meghalaya,WEST GARO HILLS,2014,Rabi,Gram,747.0,763.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,1.0214190093708166,2014,WEST GARO HILLS,2014,2829.8
141554,Meghalaya,WEST GARO HILLS,2014,Rabi,Linseed,77.0,43.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,0.5584415584415584,2014,WEST GARO HILLS,2014,2829.8
141555,Meghalaya,WEST GARO HILLS,2014,Rabi,Masoor,635.0,619.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,0.9748031496062992,2014,WEST GARO HILLS,2014,2829.8
141556,Meghalaya,WEST GARO HILLS,2014,Rabi,Peas & beans (Pulses),730.0,889.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,1.217808219178082,2014,WEST GARO HILLS,2014,2829.8
141557,Meghalaya,WEST GARO HILLS,2014,Rabi,Rapeseed &Mustard,5434.0,5253.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,0.9666912035333088,2014,WEST GARO HILLS,2014,2829.8
141558,Meghalaya,WEST GARO HILLS,2014,Rabi,Small millets,1090.0,683.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,0.6266055045871559,2014,WEST GARO HILLS,2014,2829.8
141559,Meghalaya,WEST GARO HILLS,2014,Rabi,Tobacco,232.0,213.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,0.918103448275862,2014,WEST GARO HILLS,2014,2829.8
141560,Meghalaya,WEST GARO HILLS,2014,Rabi,Wheat,185.0,373.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,2.016216216216216,2014,WEST GARO HILLS,2014,2829.8
141561,Meghalaya,WEST GARO HILLS,2014,Summer,Potato,17.0,125.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,7.352941176470588,2014,WEST GARO HILLS,2014,2829.8
141562,Meghalaya,WEST GARO HILLS,2014,Whole Year,Arecanut,4514.0,9312.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,2.0629153743907844,2014,WEST GARO HILLS,2014,2829.8
141563,Meghalaya,WEST GARO HILLS,2014,Whole Year,Black pepper,304.0,192.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,0.631578947368421,2014,WEST GARO HILLS,2014,2829.8
141564,Meghalaya,WEST GARO HILLS,2014,Whole Year,Cashewnut,3625.0,9781.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,2.6982068965517243,2014,WEST GARO HILLS,2014,2829.8
141565,Meghalaya,WEST GARO HILLS,2014,Whole Year,Dry chillies,929.0,668.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,0.7190527448869752,2014,WEST GARO HILLS,2014,2829.8
141566,Meghalaya,WEST GARO HILLS,2014,Whole Year,Maize,3139.0,7296.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,2.3243071041733034,2014,WEST GARO HILLS,2014,2829.8
141567,Meghalaya,WEST GARO HILLS,2014,Whole Year,Sugarcane,28.0,99.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,3.5357142857142856,2014,WEST GARO HILLS,2014,2829.8
141568,Meghalaya,WEST GARO HILLS,2014,Whole Year,Turmeric,373.0,2192.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,5.876675603217159,2014,WEST GARO HILLS,2014,2829.8
141569,Meghalaya,WEST GARO HILLS,2014,Winter,Potato,326.0,2563.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,7.861963190184049,2014,WEST GARO HILLS,2014,2829.8
141570,Meghalaya,WEST GARO HILLS,2014,Winter,Rice,11352.0,33035.0,Meghalaya,WEST GARO HILLS,2014-15,Hectare,Tonnes,2.910059901338971,2014,WEST GARO HILLS,2014,2829.8
141571,Meghalaya,WEST JAINTIA HILLS,2013,Kharif,Banana,253.0,829.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,3.2766798418972334,2013,WEST JAINTIA HILLS,2013,2608.1
141573,Meghalaya,WEST JAINTIA HILLS,2013,Kharif,Sesamum,27.0,22.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,0.8148148148148148,2013,WEST JAINTIA HILLS,2013,2608.1
141574,Meghalaya,WEST JAINTIA HILLS,2013,Kharif,Soyabean,568.0,809.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,1.4242957746478873,2013,WEST JAINTIA HILLS,2013,2608.1
141575,Meghalaya,WEST JAINTIA HILLS,2013,Kharif,Sweet potato,985.0,2831.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,2.874111675126904,2013,WEST JAINTIA HILLS,2013,2608.1
141576,Meghalaya,WEST JAINTIA HILLS,2013,Kharif,Tapioca,22.0,230.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,10.454545454545457,2013,WEST JAINTIA HILLS,2013,2608.1
141577,Meghalaya,WEST JAINTIA HILLS,2013,Rabi,Cowpea(Lobia),32.0,34.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,1.0625,2013,WEST JAINTIA HILLS,2013,2608.1
141578,Meghalaya,WEST JAINTIA HILLS,2013,Rabi,Peas & beans (Pulses),100.0,105.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,1.05,2013,WEST JAINTIA HILLS,2013,2608.1
141579,Meghalaya,WEST JAINTIA HILLS,2013,Rabi,Rapeseed &Mustard,79.0,69.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,0.8734177215189873,2013,WEST JAINTIA HILLS,2013,2608.1
141580,Meghalaya,WEST JAINTIA HILLS,2013,Rabi,Small millets,202.0,267.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,1.3217821782178218,2013,WEST JAINTIA HILLS,2013,2608.1
141581,Meghalaya,WEST JAINTIA HILLS,2013,Whole Year,Arecanut,1589.0,2565.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,1.6142227816236627,2013,WEST JAINTIA HILLS,2013,2608.1
141582,Meghalaya,WEST JAINTIA HILLS,2013,Whole Year,Black pepper,6.0,4.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,0.6666666666666666,2013,WEST JAINTIA HILLS,2013,2608.1
141583,Meghalaya,WEST JAINTIA HILLS,2013,Whole Year,Dry chillies,40.0,36.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,0.9,2013,WEST JAINTIA HILLS,2013,2608.1
141584,Meghalaya,WEST JAINTIA HILLS,2013,Whole Year,Maize,2851.0,5126.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,1.7979656260961066,2013,WEST JAINTIA HILLS,2013,2608.1
141585,Meghalaya,WEST JAINTIA HILLS,2013,Whole Year,Potato,172.0,858.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,4.988372093023256,2013,WEST JAINTIA HILLS,2013,2608.1
141586,Meghalaya,WEST JAINTIA HILLS,2013,Whole Year,Sugarcane,7.0,8.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,1.1428571428571428,2013,WEST JAINTIA HILLS,2013,2608.1
141587,Meghalaya,WEST JAINTIA HILLS,2013,Whole Year,Turmeric,1362.0,8487.0,Meghalaya,WEST JAINTIA HILLS,2013-14,Hectare,Tonnes,6.231277533039648,2013,WEST JAINTIA HILLS,2013,2608.1
141588,Meghalaya,WEST JAINTIA HILLS,2014,Autumn,Rice,78.0,198.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,2.5384615384615383,2014,WEST JAINTIA HILLS,2014,3851.3
141589,Meghalaya,WEST JAINTIA HILLS,2014,Kharif,Banana,255.0,837.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,3.2823529411764705,2014,WEST JAINTIA HILLS,2014,3851.3
141591,Meghalaya,WEST JAINTIA HILLS,2014,Kharif,Sesamum,28.0,23.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,0.8214285714285714,2014,WEST JAINTIA HILLS,2014,3851.3
141592,Meghalaya,WEST JAINTIA HILLS,2014,Kharif,Soyabean,588.0,868.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,1.4761904761904765,2014,WEST JAINTIA HILLS,2014,3851.3
141593,Meghalaya,WEST JAINTIA HILLS,2014,Kharif,Sweet potato,995.0,2939.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,2.9537688442211056,2014,WEST JAINTIA HILLS,2014,3851.3
141594,Meghalaya,WEST JAINTIA HILLS,2014,Kharif,Tapioca,23.0,240.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,10.434782608695652,2014,WEST JAINTIA HILLS,2014,3851.3
141595,Meghalaya,WEST JAINTIA HILLS,2014,Rabi,Cowpea(Lobia),34.0,39.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,1.1470588235294117,2014,WEST JAINTIA HILLS,2014,3851.3
141596,Meghalaya,WEST JAINTIA HILLS,2014,Rabi,Peas & beans (Pulses),102.0,111.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,1.088235294117647,2014,WEST JAINTIA HILLS,2014,3851.3
141597,Meghalaya,WEST JAINTIA HILLS,2014,Rabi,Rapeseed &Mustard,80.0,71.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,0.8875,2014,WEST JAINTIA HILLS,2014,3851.3
141598,Meghalaya,WEST JAINTIA HILLS,2014,Rabi,Small millets,204.0,275.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,1.3480392156862746,2014,WEST JAINTIA HILLS,2014,3851.3
141599,Meghalaya,WEST JAINTIA HILLS,2014,Summer,Potato,125.0,688.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,5.504,2014,WEST JAINTIA HILLS,2014,3851.3
141600,Meghalaya,WEST JAINTIA HILLS,2014,Whole Year,Arecanut,1570.0,2517.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,1.6031847133757962,2014,WEST JAINTIA HILLS,2014,3851.3
141601,Meghalaya,WEST JAINTIA HILLS,2014,Whole Year,Black pepper,7.0,6.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,0.8571428571428571,2014,WEST JAINTIA HILLS,2014,3851.3
141602,Meghalaya,WEST JAINTIA HILLS,2014,Whole Year,Dry chillies,41.0,39.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,0.951219512195122,2014,WEST JAINTIA HILLS,2014,3851.3
141603,Meghalaya,WEST JAINTIA HILLS,2014,Whole Year,Maize,2853.0,5271.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,1.847528916929548,2014,WEST JAINTIA HILLS,2014,3851.3
141604,Meghalaya,WEST JAINTIA HILLS,2014,Whole Year,Sugarcane,6.0,7.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,1.1666666666666667,2014,WEST JAINTIA HILLS,2014,3851.3
141605,Meghalaya,WEST JAINTIA HILLS,2014,Whole Year,Turmeric,1375.0,8697.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,6.325090909090909,2014,WEST JAINTIA HILLS,2014,3851.3
141606,Meghalaya,WEST JAINTIA HILLS,2014,Winter,Potato,54.0,183.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,3.388888888888889,2014,WEST JAINTIA HILLS,2014,3851.3
141607,Meghalaya,WEST JAINTIA HILLS,2014,Winter,Rice,7920.0,16941.0,Meghalaya,WEST JAINTIA HILLS,2014-15,Hectare,Tonnes,2.139015151515152,2014,WEST JAINTIA HILLS,2014,3851.3
141774,Meghalaya,WEST KHASI HILLS,2006,Autumn,Rice,75.0,112.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,1.4933333333333334,2006,WEST KHASI HILLS,2006,1124.4333333333334
141775,Meghalaya,WEST KHASI HILLS,2006,Kharif,Banana,745.0,4731.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,6.350335570469799,2006,WEST KHASI HILLS,2006,1124.4333333333334
141777,Meghalaya,WEST KHASI HILLS,2006,Kharif,Maize,4245.0,4941.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,1.1639575971731448,2006,WEST KHASI HILLS,2006,1124.4333333333334
141778,Meghalaya,WEST KHASI HILLS,2006,Kharif,Soyabean,22.0,17.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,0.7727272727272727,2006,WEST KHASI HILLS,2006,1124.4333333333334
141779,Meghalaya,WEST KHASI HILLS,2006,Kharif,Tapioca,638.0,3373.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,5.286833855799373,2006,WEST KHASI HILLS,2006,1124.4333333333334
141780,Meghalaya,WEST KHASI HILLS,2006,Rabi,Arecanut,1208.0,1112.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,0.9205298013245032,2006,WEST KHASI HILLS,2006,1124.4333333333334
141781,Meghalaya,WEST KHASI HILLS,2006,Rabi,Dry chillies,50.0,42.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,0.84,2006,WEST KHASI HILLS,2006,1124.4333333333334
141783,Meghalaya,WEST KHASI HILLS,2006,Rabi,Potato,5820.0,67836.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,11.655670103092785,2006,WEST KHASI HILLS,2006,1124.4333333333334
141784,Meghalaya,WEST KHASI HILLS,2006,Rabi,Rapeseed &Mustard,30.0,26.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,0.8666666666666667,2006,WEST KHASI HILLS,2006,1124.4333333333334
141785,Meghalaya,WEST KHASI HILLS,2006,Rabi,Rice,50.0,91.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,1.82,2006,WEST KHASI HILLS,2006,1124.4333333333334
141786,Meghalaya,WEST KHASI HILLS,2006,Rabi,Sesamum,24.0,18.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,0.75,2006,WEST KHASI HILLS,2006,1124.4333333333334
141787,Meghalaya,WEST KHASI HILLS,2006,Rabi,Small millets,201.0,235.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,1.1691542288557213,2006,WEST KHASI HILLS,2006,1124.4333333333334
141788,Meghalaya,WEST KHASI HILLS,2006,Rabi,Sweet potato,1195.0,4589.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,3.840167364016736,2006,WEST KHASI HILLS,2006,1124.4333333333334
141789,Meghalaya,WEST KHASI HILLS,2006,Rabi,Tobacco,20.0,15.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,0.75,2006,WEST KHASI HILLS,2006,1124.4333333333334
141790,Meghalaya,WEST KHASI HILLS,2006,Rabi,Turmeric,90.0,342.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,3.8,2006,WEST KHASI HILLS,2006,1124.4333333333334
141791,Meghalaya,WEST KHASI HILLS,2006,Rabi,Wheat,2.0,2.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,1.0,2006,WEST KHASI HILLS,2006,1124.4333333333334
141792,Meghalaya,WEST KHASI HILLS,2006,Whole Year,Sugarcane,5.0,10.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,2.0,2006,WEST KHASI HILLS,2006,1124.4333333333334
141793,Meghalaya,WEST KHASI HILLS,2006,Winter,Rice,7664.0,15076.0,Meghalaya,WEST KHASI HILLS,2006-07,Hectare,Tonnes,1.9671189979123167,2006,WEST KHASI HILLS,2006,1124.4333333333334
141805,Meghalaya,WEST KHASI HILLS,2008,Autumn,Rice,78.0,116.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,1.4871794871794872,2008,WEST KHASI HILLS,2008,1203.1333333333334
141807,Meghalaya,WEST KHASI HILLS,2008,Kharif,Maize,4157.0,4680.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,1.125811883569882,2008,WEST KHASI HILLS,2008,1203.1333333333334
141808,Meghalaya,WEST KHASI HILLS,2008,Kharif,Sesamum,24.0,19.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,0.7916666666666666,2008,WEST KHASI HILLS,2008,1203.1333333333334
141809,Meghalaya,WEST KHASI HILLS,2008,Kharif,Small millets,205.0,232.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,1.1317073170731706,2008,WEST KHASI HILLS,2008,1203.1333333333334
141810,Meghalaya,WEST KHASI HILLS,2008,Kharif,Soyabean,25.0,22.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,0.88,2008,WEST KHASI HILLS,2008,1203.1333333333334
141811,Meghalaya,WEST KHASI HILLS,2008,Rabi,Black pepper,102.0,69.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,0.6764705882352942,2008,WEST KHASI HILLS,2008,1203.1333333333334
141813,Meghalaya,WEST KHASI HILLS,2008,Rabi,Rapeseed &Mustard,28.0,20.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,0.7142857142857143,2008,WEST KHASI HILLS,2008,1203.1333333333334
141814,Meghalaya,WEST KHASI HILLS,2008,Rabi,Wheat,2.0,2.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,1.0,2008,WEST KHASI HILLS,2008,1203.1333333333334
141815,Meghalaya,WEST KHASI HILLS,2008,Summer,Rice,49.0,96.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,1.959183673469388,2008,WEST KHASI HILLS,2008,1203.1333333333334
141816,Meghalaya,WEST KHASI HILLS,2008,Whole Year,Arecanut,1213.0,1111.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,0.9159109645507008,2008,WEST KHASI HILLS,2008,1203.1333333333334
141817,Meghalaya,WEST KHASI HILLS,2008,Whole Year,Banana,750.0,4636.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,6.181333333333333,2008,WEST KHASI HILLS,2008,1203.1333333333334
141818,Meghalaya,WEST KHASI HILLS,2008,Whole Year,Dry chillies,48.0,39.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,0.8125,2008,WEST KHASI HILLS,2008,1203.1333333333334
141819,Meghalaya,WEST KHASI HILLS,2008,Whole Year,Potato,5460.0,45114.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,8.262637362637363,2008,WEST KHASI HILLS,2008,1203.1333333333334
141820,Meghalaya,WEST KHASI HILLS,2008,Whole Year,Sugarcane,6.0,12.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,2.0,2008,WEST KHASI HILLS,2008,1203.1333333333334
