index,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,State,District,Year,Area Units,Production Units,Yield,Year_Normalized
140627,Meghalaya,SOUTH GARO HILLS,2000,Kharif,Maize,867.0,873.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,1.0069204152249136,2000
140628,Meghalaya,SOUTH GARO HILLS,2000,Kharif,Mesta,1013.0,4680.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Bales,4.619940769990128,2000
140629,Meghalaya,SOUTH GARO HILLS,2000,Kharif,Rice,8760.0,10123.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,1.155593607305936,2000
140630,Meghalaya,SOUTH GARO HILLS,2000,Kharif,Sesamum,168.0,86.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,0.5119047619047619,2000
140631,Meghalaya,SOUTH GARO HILLS,2000,Kharif,Small millets,214.0,115.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,0.5373831775700935,2000
140632,Meghalaya,SOUTH GARO HILLS,2000,Kharif,Soyabean,8.0,10.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,1.25,2000
140633,Meghalaya,SOUTH GARO HILLS,2000,Rabi,Gram,20.0,12.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,0.6,2000
140635,Meghalaya,SOUTH GARO HILLS,2000,Rabi,Rapeseed &Mustard,225.0,155.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,0.6888888888888889,2000
140636,Meghalaya,SOUTH GARO HILLS,2000,Rabi,Rice,264.0,467.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,1.768939393939394,2000
140637,Meghalaya,SOUTH GARO HILLS,2000,Whole Year,Arecanut,253.0,347.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,1.3715415019762849,2000
140638,Meghalaya,SOUTH GARO HILLS,2000,Whole Year,Banana,272.0,3376.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,12.411764705882351,2000
140639,Meghalaya,SOUTH GARO HILLS,2000,Whole Year,Dry chillies,288.0,182.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,0.6319444444444444,2000
140640,Meghalaya,SOUTH GARO HILLS,2000,Whole Year,Potato,32.0,250.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,7.8125,2000
140641,Meghalaya,SOUTH GARO HILLS,2000,Whole Year,Sugarcane,6.0,18.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,3.0,2000
140642,Meghalaya,SOUTH GARO HILLS,2000,Whole Year,Sweet potato,120.0,394.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,3.283333333333333,2000
140643,Meghalaya,SOUTH GARO HILLS,2000,Whole Year,Tapioca,302.0,1686.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,5.582781456953643,2000
140644,Meghalaya,SOUTH GARO HILLS,2000,Whole Year,Tobacco,114.0,72.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,0.631578947368421,2000
140645,Meghalaya,SOUTH GARO HILLS,2000,Whole Year,Turmeric,67.0,335.0,Meghalaya,SOUTH GARO HILLS,2000-01,Hectare,Tonnes,5.0,2000
140646,Meghalaya,SOUTH GARO HILLS,2001,Kharif,Arhar/Tur,96.0,74.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,0.7708333333333334,2001
140647,Meghalaya,SOUTH GARO HILLS,2001,Kharif,Cotton(lint),220.0,201.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Bales,0.9136363636363636,2001
140649,Meghalaya,SOUTH GARO HILLS,2001,Kharif,Jute,345.0,1261.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Bales,3.655072463768116,2001
140650,Meghalaya,SOUTH GARO HILLS,2001,Kharif,Maize,870.0,877.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,1.0080459770114942,2001
140651,Meghalaya,SOUTH GARO HILLS,2001,Kharif,Mesta,998.0,4581.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Bales,4.590180360721443,2001
140652,Meghalaya,SOUTH GARO HILLS,2001,Kharif,Rice,9076.0,10648.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,1.1732040546496254,2001
140653,Meghalaya,SOUTH GARO HILLS,2001,Kharif,Sesamum,165.0,86.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,0.5212121212121212,2001
140654,Meghalaya,SOUTH GARO HILLS,2001,Kharif,Small millets,213.0,113.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,0.5305164319248826,2001
140655,Meghalaya,SOUTH GARO HILLS,2001,Kharif,Soyabean,8.0,9.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,1.125,2001
140656,Meghalaya,SOUTH GARO HILLS,2001,Rabi,Gram,21.0,11.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,0.5238095238095238,2001
140657,Meghalaya,SOUTH GARO HILLS,2001,Rabi,Rapeseed &Mustard,221.0,154.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,0.6968325791855203,2001
140658,Meghalaya,SOUTH GARO HILLS,2001,Whole Year,Arecanut,260.0,356.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,1.3692307692307693,2001
140659,Meghalaya,SOUTH GARO HILLS,2001,Whole Year,Dry chillies,290.0,185.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,0.6379310344827587,2001
140660,Meghalaya,SOUTH GARO HILLS,2001,Whole Year,Potato,52.0,407.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,7.826923076923077,2001
140661,Meghalaya,SOUTH GARO HILLS,2001,Whole Year,Sugarcane,6.0,18.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,3.0,2001
140662,Meghalaya,SOUTH GARO HILLS,2001,Whole Year,Sweet potato,125.0,410.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,3.28,2001
140663,Meghalaya,SOUTH GARO HILLS,2001,Whole Year,Tapioca,305.0,1703.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,5.583606557377049,2001
140664,Meghalaya,SOUTH GARO HILLS,2001,Whole Year,Tobacco,114.0,69.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,0.6052631578947368,2001
140665,Meghalaya,SOUTH GARO HILLS,2001,Whole Year,Turmeric,68.0,340.0,Meghalaya,SOUTH GARO HILLS,2001-02,Hectare,Tonnes,5.0,2001
140666,Meghalaya,SOUTH GARO HILLS,2002,Kharif,Arhar/Tur,93.0,71.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,0.7634408602150538,2002
140667,Meghalaya,SOUTH GARO HILLS,2002,Kharif,Cotton(lint),215.0,196.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Bales,0.9116279069767442,2002
140669,Meghalaya,SOUTH GARO HILLS,2002,Kharif,Jute,347.0,1260.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Bales,3.6311239193083575,2002
140670,Meghalaya,SOUTH GARO HILLS,2002,Kharif,Maize,874.0,883.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,1.0102974828375286,2002
140671,Meghalaya,SOUTH GARO HILLS,2002,Kharif,Mesta,993.0,4556.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Bales,4.588116817724068,2002
140672,Meghalaya,SOUTH GARO HILLS,2002,Kharif,Rice,9143.0,11558.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,1.264136497867221,2002
140673,Meghalaya,SOUTH GARO HILLS,2002,Kharif,Sesamum,163.0,84.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,0.5153374233128835,2002
140674,Meghalaya,SOUTH GARO HILLS,2002,Kharif,Small millets,205.0,203.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,0.9902439024390244,2002
140675,Meghalaya,SOUTH GARO HILLS,2002,Kharif,Soyabean,8.0,8.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,1.0,2002
140676,Meghalaya,SOUTH GARO HILLS,2002,Rabi,Gram,21.0,12.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,0.5714285714285714,2002
140678,Meghalaya,SOUTH GARO HILLS,2002,Rabi,Rapeseed &Mustard,219.0,204.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,0.9315068493150684,2002
140679,Meghalaya,SOUTH GARO HILLS,2002,Whole Year,Banana,296.0,3675.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,12.41554054054054,2002
140680,Meghalaya,SOUTH GARO HILLS,2002,Whole Year,Cashewnut,3357.0,3306.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,0.9848078641644326,2002
140682,Meghalaya,SOUTH GARO HILLS,2002,Whole Year,Dry chillies,280.0,175.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,0.625,2002
140685,Meghalaya,SOUTH GARO HILLS,2002,Whole Year,Potato,49.0,382.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,7.795918367346939,2002
140686,Meghalaya,SOUTH GARO HILLS,2002,Whole Year,Sugarcane,4.0,12.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,3.0,2002
140687,Meghalaya,SOUTH GARO HILLS,2002,Whole Year,Sweet potato,122.0,398.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,3.262295081967213,2002
140688,Meghalaya,SOUTH GARO HILLS,2002,Whole Year,Tapioca,305.0,2066.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,6.773770491803279,2002
140689,Meghalaya,SOUTH GARO HILLS,2002,Whole Year,Tobacco,114.0,64.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,0.5614035087719298,2002
140690,Meghalaya,SOUTH GARO HILLS,2002,Whole Year,Turmeric,67.0,340.0,Meghalaya,SOUTH GARO HILLS,2002-03,Hectare,Tonnes,5.074626865671642,2002
140691,Meghalaya,SOUTH GARO HILLS,2003,Kharif,Arhar/Tur,95.0,71.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,0.7473684210526316,2003
140692,Meghalaya,SOUTH GARO HILLS,2003,Kharif,Cotton(lint),208.0,183.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Bales,0.8798076923076923,2003
140694,Meghalaya,SOUTH GARO HILLS,2003,Kharif,Jute,339.0,1228.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Bales,3.622418879056047,2003
140695,Meghalaya,SOUTH GARO HILLS,2003,Kharif,Maize,870.0,879.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,1.0103448275862068,2003
140696,Meghalaya,SOUTH GARO HILLS,2003,Kharif,Mesta,1003.0,4608.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Bales,4.594217347956132,2003
140697,Meghalaya,SOUTH GARO HILLS,2003,Kharif,Rice,9113.0,11371.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,1.24777789970372,2003
140698,Meghalaya,SOUTH GARO HILLS,2003,Kharif,Sesamum,158.0,82.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,0.5189873417721519,2003
140699,Meghalaya,SOUTH GARO HILLS,2003,Kharif,Small millets,195.0,204.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,1.0461538461538462,2003
140700,Meghalaya,SOUTH GARO HILLS,2003,Kharif,Soyabean,8.0,10.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,1.25,2003
140701,Meghalaya,SOUTH GARO HILLS,2003,Rabi,Gram,20.0,11.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,0.55,2003
140703,Meghalaya,SOUTH GARO HILLS,2003,Rabi,Rapeseed &Mustard,219.0,153.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,0.6986301369863014,2003
140704,Meghalaya,SOUTH GARO HILLS,2003,Whole Year,Arecanut,271.0,369.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,1.3616236162361623,2003
140705,Meghalaya,SOUTH GARO HILLS,2003,Whole Year,Banana,324.0,3699.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,11.416666666666666,2003
140706,Meghalaya,SOUTH GARO HILLS,2003,Whole Year,Cashewnut,3375.0,3308.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,0.980148148148148,2003
140708,Meghalaya,SOUTH GARO HILLS,2003,Whole Year,Dry chillies,278.0,195.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,0.7014388489208633,2003
140711,Meghalaya,SOUTH GARO HILLS,2003,Whole Year,Potato,52.0,410.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,7.884615384615385,2003
140712,Meghalaya,SOUTH GARO HILLS,2003,Whole Year,Sugarcane,6.0,18.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,3.0,2003
140713,Meghalaya,SOUTH GARO HILLS,2003,Whole Year,Sweet potato,127.0,414.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,3.25984251968504,2003
140714,Meghalaya,SOUTH GARO HILLS,2003,Whole Year,Tapioca,302.0,1638.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,5.423841059602649,2003
140715,Meghalaya,SOUTH GARO HILLS,2003,Whole Year,Tobacco,114.0,64.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,0.5614035087719298,2003
140716,Meghalaya,SOUTH GARO HILLS,2003,Whole Year,Turmeric,63.0,315.0,Meghalaya,SOUTH GARO HILLS,2003-04,Hectare,Tonnes,5.0,2003
140717,Meghalaya,SOUTH GARO HILLS,2004,Autumn,Rice,4892.0,4779.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,0.9769010629599346,2004
140718,Meghalaya,SOUTH GARO HILLS,2004,Kharif,Arhar/Tur,93.0,69.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,0.7419354838709677,2004
140719,Meghalaya,SOUTH GARO HILLS,2004,Kharif,Cotton(lint),195.0,176.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Bales,0.9025641025641026,2004
140721,Meghalaya,SOUTH GARO HILLS,2004,Kharif,Jute,327.0,948.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Bales,2.8990825688073394,2004
140722,Meghalaya,SOUTH GARO HILLS,2004,Kharif,Maize,855.0,846.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,0.9894736842105264,2004
140723,Meghalaya,SOUTH GARO HILLS,2004,Kharif,Mesta,732.0,3318.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Bales,4.532786885245901,2004
140724,Meghalaya,SOUTH GARO HILLS,2004,Kharif,Sesamum,163.0,84.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,0.5153374233128835,2004
140725,Meghalaya,SOUTH GARO HILLS,2004,Kharif,Small millets,197.0,198.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,1.0050761421319796,2004
140726,Meghalaya,SOUTH GARO HILLS,2004,Kharif,Soyabean,8.0,8.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,1.0,2004
140727,Meghalaya,SOUTH GARO HILLS,2004,Kharif,Sweet potato,134.0,437.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,3.2611940298507465,2004
140728,Meghalaya,SOUTH GARO HILLS,2004,Rabi,Gram,20.0,10.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,0.5,2004
140730,Meghalaya,SOUTH GARO HILLS,2004,Rabi,Rapeseed &Mustard,219.0,157.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,0.7168949771689498,2004
140731,Meghalaya,SOUTH GARO HILLS,2004,Summer,Rice,241.0,433.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,1.7966804979253113,2004
140732,Meghalaya,SOUTH GARO HILLS,2004,Whole Year,Arecanut,273.0,293.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,1.0732600732600732,2004
140733,Meghalaya,SOUTH GARO HILLS,2004,Whole Year,Banana,348.0,3699.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,10.629310344827584,2004
140734,Meghalaya,SOUTH GARO HILLS,2004,Whole Year,Black pepper,42.0,34.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,0.8095238095238095,2004
140735,Meghalaya,SOUTH GARO HILLS,2004,Whole Year,Coriander,14.0,75.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,5.357142857142857,2004
140736,Meghalaya,SOUTH GARO HILLS,2004,Whole Year,Dry chillies,276.0,162.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,0.5869565217391305,2004
140737,Meghalaya,SOUTH GARO HILLS,2004,Whole Year,Garlic,19.0,29.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,1.5263157894736843,2004
140738,Meghalaya,SOUTH GARO HILLS,2004,Whole Year,Potato,49.0,367.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,7.489795918367347,2004
140739,Meghalaya,SOUTH GARO HILLS,2004,Whole Year,Sugarcane,6.0,18.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,3.0,2004
140740,Meghalaya,SOUTH GARO HILLS,2004,Whole Year,Sweet potato,134.0,437.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,3.2611940298507465,2004
140741,Meghalaya,SOUTH GARO HILLS,2004,Whole Year,Tapioca,291.0,1599.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,5.494845360824742,2004
140742,Meghalaya,SOUTH GARO HILLS,2004,Whole Year,Tobacco,118.0,69.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,0.5847457627118644,2004
140743,Meghalaya,SOUTH GARO HILLS,2004,Whole Year,Turmeric,87.0,317.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,3.64367816091954,2004
140744,Meghalaya,SOUTH GARO HILLS,2004,Winter,Rice,3325.0,5089.0,Meghalaya,SOUTH GARO HILLS,2004-05,Hectare,Tonnes,1.5305263157894735,2004
140745,Meghalaya,SOUTH GARO HILLS,2005,Autumn,Rice,4886.0,6186.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,1.266066311911584,2005
140746,Meghalaya,SOUTH GARO HILLS,2005,Kharif,Arhar/Tur,93.0,68.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,0.7311827956989247,2005
140747,Meghalaya,SOUTH GARO HILLS,2005,Kharif,Cotton(lint),193.0,174.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Bales,0.9015544041450776,2005
140749,Meghalaya,SOUTH GARO HILLS,2005,Kharif,Jute,328.0,1177.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Bales,3.588414634146341,2005
140750,Meghalaya,SOUTH GARO HILLS,2005,Kharif,Maize,842.0,855.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,1.015439429928741,2005
140751,Meghalaya,SOUTH GARO HILLS,2005,Kharif,Mesta,989.0,4505.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Bales,4.55510616784631,2005
140752,Meghalaya,SOUTH GARO HILLS,2005,Kharif,Sesamum,156.0,80.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,0.5128205128205128,2005
140753,Meghalaya,SOUTH GARO HILLS,2005,Kharif,Small millets,196.0,197.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,1.0051020408163265,2005
140754,Meghalaya,SOUTH GARO HILLS,2005,Rabi,Gram,18.0,10.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,0.5555555555555556,2005
140756,Meghalaya,SOUTH GARO HILLS,2005,Rabi,Rapeseed &Mustard,211.0,126.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,0.5971563981042654,2005
140757,Meghalaya,SOUTH GARO HILLS,2005,Summer,Rice,236.0,419.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,1.7754237288135593,2005
140758,Meghalaya,SOUTH GARO HILLS,2005,Whole Year,Arecanut,278.0,381.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,1.370503597122302,2005
140759,Meghalaya,SOUTH GARO HILLS,2005,Whole Year,Banana,376.0,3996.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,10.627659574468083,2005
140760,Meghalaya,SOUTH GARO HILLS,2005,Whole Year,Dry chillies,271.0,167.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,0.6162361623616236,2005
140761,Meghalaya,SOUTH GARO HILLS,2005,Whole Year,Potato,48.0,365.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,7.604166666666667,2005
140762,Meghalaya,SOUTH GARO HILLS,2005,Whole Year,Sugarcane,6.0,19.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,3.1666666666666665,2005
140763,Meghalaya,SOUTH GARO HILLS,2005,Whole Year,Sweet potato,133.0,449.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,3.37593984962406,2005
140764,Meghalaya,SOUTH GARO HILLS,2005,Whole Year,Tapioca,296.0,1646.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,5.5608108108108105,2005
140765,Meghalaya,SOUTH GARO HILLS,2005,Whole Year,Tobacco,113.0,63.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,0.5575221238938053,2005
140766,Meghalaya,SOUTH GARO HILLS,2005,Whole Year,Turmeric,67.0,335.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,5.0,2005
140767,Meghalaya,SOUTH GARO HILLS,2005,Winter,Rice,3330.0,5252.0,Meghalaya,SOUTH GARO HILLS,2005-06,Hectare,Tonnes,1.5771771771771772,2005
140768,Meghalaya,SOUTH GARO HILLS,2006,Autumn,Rice,4887.0,7726.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,1.5809289952936365,2006
140769,Meghalaya,SOUTH GARO HILLS,2006,Kharif,Banana,380.0,4038.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,10.626315789473685,2006
140771,Meghalaya,SOUTH GARO HILLS,2006,Kharif,Maize,942.0,1120.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,1.18895966029724,2006
140772,Meghalaya,SOUTH GARO HILLS,2006,Kharif,Mesta,982.0,4473.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Bales,4.554989816700611,2006
140773,Meghalaya,SOUTH GARO HILLS,2006,Kharif,Soyabean,8.0,10.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,1.25,2006
140774,Meghalaya,SOUTH GARO HILLS,2006,Kharif,Tapioca,287.0,1596.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,5.560975609756097,2006
140775,Meghalaya,SOUTH GARO HILLS,2006,Rabi,Arecanut,284.0,390.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,1.3732394366197185,2006
140776,Meghalaya,SOUTH GARO HILLS,2006,Rabi,Cotton(lint),189.0,172.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Bales,0.91005291005291,2006
140777,Meghalaya,SOUTH GARO HILLS,2006,Rabi,Dry chillies,268.0,166.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,0.6194029850746269,2006
140778,Meghalaya,SOUTH GARO HILLS,2006,Rabi,Gram,18.0,10.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,0.5555555555555556,2006
140779,Meghalaya,SOUTH GARO HILLS,2006,Rabi,Jute,314.0,1127.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Bales,3.589171974522293,2006
140781,Meghalaya,SOUTH GARO HILLS,2006,Rabi,Potato,51.0,382.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,7.490196078431373,2006
140782,Meghalaya,SOUTH GARO HILLS,2006,Rabi,Rapeseed &Mustard,212.0,127.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,0.5990566037735849,2006
140783,Meghalaya,SOUTH GARO HILLS,2006,Rabi,Rice,235.0,262.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,1.1148936170212769,2006
140784,Meghalaya,SOUTH GARO HILLS,2006,Rabi,Sesamum,155.0,80.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,0.5161290322580645,2006
140785,Meghalaya,SOUTH GARO HILLS,2006,Rabi,Small millets,193.0,194.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,1.005181347150259,2006
140786,Meghalaya,SOUTH GARO HILLS,2006,Rabi,Sweet potato,133.0,448.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,3.3684210526315788,2006
140787,Meghalaya,SOUTH GARO HILLS,2006,Rabi,Tobacco,110.0,61.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,0.5545454545454546,2006
140788,Meghalaya,SOUTH GARO HILLS,2006,Rabi,Turmeric,67.0,337.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,5.029850746268656,2006
140789,Meghalaya,SOUTH GARO HILLS,2006,Whole Year,Sugarcane,6.0,19.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,3.1666666666666665,2006
140790,Meghalaya,SOUTH GARO HILLS,2006,Winter,Rice,3332.0,5078.0,Meghalaya,SOUTH GARO HILLS,2006-07,Hectare,Tonnes,1.5240096038415367,2006
140791,Meghalaya,SOUTH GARO HILLS,2007,Autumn,Rice,4853.0,4994.0,Meghalaya,SOUTH GARO HILLS,2007-08,Hectare,Tonnes,1.0290541932825057,2007
140792,Meghalaya,SOUTH GARO HILLS,2007,Kharif,Arhar/Tur,91.0,67.0,Meghalaya,SOUTH GARO HILLS,2007-08,Hectare,Tonnes,0.7362637362637363,2007
140793,Meghalaya,SOUTH GARO HILLS,2007,Kharif,Cotton(lint),189.0,170.0,Meghalaya,SOUTH GARO HILLS,2007-08,Hectare,Bales,0.8994708994708994,2007
140794,Meghalaya,SOUTH GARO HILLS,2007,Kharif,Jute,314.0,1127.0,Meghalaya,SOUTH GARO HILLS,2007-08,Hectare,Bales,3.589171974522293,2007
140795,Meghalaya,SOUTH GARO HILLS,2007,Kharif,Maize,948.0,1015.0,Meghalaya,SOUTH GARO HILLS,2007-08,Hectare,Tonnes,1.070675105485232,2007
