index,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,State,District_x,Year_x,Area Units,Production Units,Yield,Year_Normalized,District_y,Year_y,Rainfall,Cost
141889,Meghalaya,WEST KHASI HILLS,2012,Autumn,Rice,85.0,181.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,2.1294117647058823,2012,WEST KHASI HILLS,2012,1160.2666666666669,3165563.3672328847
141890,Meghalaya,WEST KHASI HILLS,2012,Kharif,Banana,790.0,4374.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,5.536708860759494,2012,WEST KHASI HILLS,2012,1160.2666666666669,73974464.4618253
141892,Meghalaya,WEST KHASI HILLS,2012,Kharif,Sesamum,39.0,43.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.1025641025641026,2012,WEST KHASI HILLS,2012,1160.2666666666669,1254657.835317163
141893,Meghalaya,WEST KHASI HILLS,2012,Kharif,Soyabean,42.0,46.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.0952380952380951,2012,WEST KHASI HILLS,2012,1160.2666666666669,1372421.0964576756
141894,Meghalaya,WEST KHASI HILLS,2012,Kharif,Sweet potato,1408.0,4679.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,3.323153409090909,2012,WEST KHASI HILLS,2012,1160.2666666666669,82339434.2078627
141895,Meghalaya,WEST KHASI HILLS,2012,Kharif,Tapioca,721.0,4824.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,6.690707350901525,2012,WEST KHASI HILLS,2012,1160.2666666666669,27517655.274692018
141896,Meghalaya,WEST KHASI HILLS,2012,Rabi,Peas & beans (Pulses),58.0,120.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,2.0689655172413794,2012,WEST KHASI HILLS,2012,1160.2666666666669,2088463.8145550406
141897,Meghalaya,WEST KHASI HILLS,2012,Rabi,Rapeseed &Mustard,36.0,34.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,0.9444444444444444,2012,WEST KHASI HILLS,2012,1160.2666666666669,883572.1507976574
141898,Meghalaya,WEST KHASI HILLS,2012,Rabi,Rice,51.0,119.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,2.333333333333333,2012,WEST KHASI HILLS,2012,1160.2666666666669,1846357.6331094208
141899,Meghalaya,WEST KHASI HILLS,2012,Rabi,Small millets,296.0,330.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.114864864864865,2012,WEST KHASI HILLS,2012,1160.2666666666669,8269327.012922354
141900,Meghalaya,WEST KHASI HILLS,2012,Rabi,Tobacco,39.0,56.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.435897435897436,2012,WEST KHASI HILLS,2012,1160.2666666666669,2034229.169250485
141901,Meghalaya,WEST KHASI HILLS,2012,Rabi,Wheat,3.0,3.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.0,2012,WEST KHASI HILLS,2012,1160.2666666666669,108337.40278011319
141902,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Arecanut,1276.0,1292.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.012539184952978,2012,WEST KHASI HILLS,2012,1160.2666666666669,103978340.75582002
141903,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Black pepper,110.0,93.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,0.8454545454545455,2012,WEST KHASI HILLS,2012,1160.2666666666669,10388338.75625249
141904,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Dry chillies,53.0,53.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.0,2012,WEST KHASI HILLS,2012,1160.2666666666669,1504481.7853150067
141905,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Maize,4436.0,7687.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.732867448151488,2012,WEST KHASI HILLS,2012,1160.2666666666669,137655097.26362374
141906,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Potato,5606.0,49937.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,8.907777381377096,2012,WEST KHASI HILLS,2012,1160.2666666666669,304049967.2958116
141907,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Sugarcane,8.0,21.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,2.625,2012,WEST KHASI HILLS,2012,1160.2666666666669,589325.8984940255
141908,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Turmeric,89.0,396.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,4.449438202247191,2012,WEST KHASI HILLS,2012,1160.2666666666669,6603695.442374994
141909,Meghalaya,WEST KHASI HILLS,2012,Winter,Rice,7688.0,12118.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.576222684703434,2012,WEST KHASI HILLS,2012,1160.2666666666669,287749210.8949897
141910,Meghalaya,WEST KHASI HILLS,2013,Autumn,Rice,25.0,62.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,2.48,2013,WEST KHASI HILLS,2013,802.5666666666666,1030549.2215703751
141911,Meghalaya,WEST KHASI HILLS,2013,Kharif,Banana,518.0,2998.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,5.787644787644788,2013,WEST KHASI HILLS,2013,802.5666666666666,49087573.61164409
141913,Meghalaya,WEST KHASI HILLS,2013,Kharif,Sesamum,34.0,38.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.1176470588235294,2013,WEST KHASI HILLS,2013,802.5666666666666,938286.0441229064
141914,Meghalaya,WEST KHASI HILLS,2013,Kharif,Soyabean,41.0,44.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.0731707317073171,2013,WEST KHASI HILLS,2013,802.5666666666666,1166820.3589858657
141915,Meghalaya,WEST KHASI HILLS,2013,Kharif,Sweet potato,1132.0,3958.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,3.4964664310954063,2013,WEST KHASI HILLS,2013,802.5666666666666,70939274.00232728
141916,Meghalaya,WEST KHASI HILLS,2013,Kharif,Tapioca,497.0,3489.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,7.020120724346077,2013,WEST KHASI HILLS,2013,802.5666666666666,21294249.15719059
141917,Meghalaya,WEST KHASI HILLS,2013,Rabi,Cowpea(Lobia),13.0,20.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.5384615384615383,2013,WEST KHASI HILLS,2013,802.5666666666666,346464.2911968545
141918,Meghalaya,WEST KHASI HILLS,2013,Rabi,Peas & beans (Pulses),54.0,115.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,2.1296296296296298,2013,WEST KHASI HILLS,2013,802.5666666666666,1851135.374195776
141919,Meghalaya,WEST KHASI HILLS,2013,Rabi,Rapeseed &Mustard,32.0,29.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,0.90625,2013,WEST KHASI HILLS,2013,802.5666666666666,826893.6218513034
141920,Meghalaya,WEST KHASI HILLS,2013,Rabi,Small millets,261.0,291.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.1149425287356325,2013,WEST KHASI HILLS,2013,802.5666666666666,7368005.406621176
141921,Meghalaya,WEST KHASI HILLS,2013,Rabi,Tobacco,40.0,58.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.45,2013,WEST KHASI HILLS,2013,802.5666666666666,1917259.0921044054
141922,Meghalaya,WEST KHASI HILLS,2013,Rabi,Wheat,4.0,5.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.25,2013,WEST KHASI HILLS,2013,802.5666666666666,151097.40291859137
141923,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Arecanut,769.0,831.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.0806241872561768,2013,WEST KHASI HILLS,2013,802.5666666666666,62468972.62523561
141924,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Black pepper,28.0,23.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,0.8214285714285714,2013,WEST KHASI HILLS,2013,802.5666666666666,2567884.777278502
141925,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Dry chillies,37.0,36.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,0.972972972972973,2013,WEST KHASI HILLS,2013,802.5666666666666,1045150.7486424182
141926,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Maize,3076.0,5661.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.84037711313394,2013,WEST KHASI HILLS,2013,802.5666666666666,83541678.35469522
141927,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Potato,3702.0,26985.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,7.289303079416531,2013,WEST KHASI HILLS,2013,802.5666666666666,207968087.76842916
141928,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Sugarcane,9.0,24.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,2.6666666666666665,2013,WEST KHASI HILLS,2013,802.5666666666666,731957.9847796357
141929,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Turmeric,51.0,254.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,4.980392156862745,2013,WEST KHASI HILLS,2013,802.5666666666666,3513897.1291230437
141930,Meghalaya,WEST KHASI HILLS,2013,Winter,Rice,5975.0,10184.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.7044351464435146,2013,WEST KHASI HILLS,2013,802.5666666666666,257769707.7894794
141931,Meghalaya,WEST KHASI HILLS,2014,Autumn,Rice,26.0,64.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,2.4615384615384617,2014,WEST KHASI HILLS,2014,1362.1,1106028.260841596
141932,Meghalaya,WEST KHASI HILLS,2014,Kharif,Banana,521.0,3032.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,5.81957773512476,2014,WEST KHASI HILLS,2014,1362.1,50451736.80469187
141934,Meghalaya,WEST KHASI HILLS,2014,Kharif,Sesamum,35.0,41.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.1714285714285717,2014,WEST KHASI HILLS,2014,1362.1,999478.9210205715
141935,Meghalaya,WEST KHASI HILLS,2014,Kharif,Soyabean,43.0,47.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.0930232558139534,2014,WEST KHASI HILLS,2014,1362.1,1258960.641307155
141936,Meghalaya,WEST KHASI HILLS,2014,Kharif,Sweet potato,1143.0,4100.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,3.5870516185476817,2014,WEST KHASI HILLS,2014,1362.1,69818485.43153311
141937,Meghalaya,WEST KHASI HILLS,2014,Kharif,Tapioca,501.0,3516.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,7.017964071856287,2014,WEST KHASI HILLS,2014,1362.1,19110399.07241809
141938,Meghalaya,WEST KHASI HILLS,2014,Rabi,Cowpea(Lobia),14.0,22.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.5714285714285714,2014,WEST KHASI HILLS,2014,1362.1,358690.4235494394
141939,Meghalaya,WEST KHASI HILLS,2014,Rabi,Peas & beans (Pulses),55.0,122.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,2.2181818181818183,2014,WEST KHASI HILLS,2014,1362.1,1890123.4860936278
141940,Meghalaya,WEST KHASI HILLS,2014,Rabi,Rapeseed &Mustard,32.0,30.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,0.9375,2014,WEST KHASI HILLS,2014,1362.1,808327.5489363169
141941,Meghalaya,WEST KHASI HILLS,2014,Rabi,Small millets,263.0,314.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.193916349809886,2014,WEST KHASI HILLS,2014,1362.1,7789207.66297553
141942,Meghalaya,WEST KHASI HILLS,2014,Rabi,Tobacco,41.0,60.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.4634146341463414,2014,WEST KHASI HILLS,2014,1362.1,1965730.9614121863
141943,Meghalaya,WEST KHASI HILLS,2014,Rabi,Wheat,5.0,7.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.4,2014,WEST KHASI HILLS,2014,1362.1,190695.86574367553
141944,Meghalaya,WEST KHASI HILLS,2014,Summer,Potato,2594.0,21383.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,8.24325366229761,2014,WEST KHASI HILLS,2014,1362.1,163845521.16060504
141945,Meghalaya,WEST KHASI HILLS,2014,Whole Year,Arecanut,771.0,897.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.1634241245136188,2014,WEST KHASI HILLS,2014,1362.1,64395490.65328683
141946,Meghalaya,WEST KHASI HILLS,2014,Whole Year,Black pepper,29.0,24.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,0.8275862068965517,2014,WEST KHASI HILLS,2014,1362.1,3113711.4260207894
141947,Meghalaya,WEST KHASI HILLS,2014,Whole Year,Dry chillies,41.0,40.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,0.975609756097561,2014,WEST KHASI HILLS,2014,1362.1,1226908.0747693805
141948,Meghalaya,WEST KHASI HILLS,2014,Whole Year,Maize,3079.0,5847.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.898993179603768,2014,WEST KHASI HILLS,2014,1362.1,99658957.83964145
141949,Meghalaya,WEST KHASI HILLS,2014,Whole Year,Sugarcane,10.0,28.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,2.8,2014,WEST KHASI HILLS,2014,1362.1,847976.8409515705
141950,Meghalaya,WEST KHASI HILLS,2014,Whole Year,Turmeric,52.0,269.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,5.173076923076923,2014,WEST KHASI HILLS,2014,1362.1,3585555.4312536023
141951,Meghalaya,WEST KHASI HILLS,2014,Winter,Potato,1112.0,5684.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,5.111510791366906,2014,WEST KHASI HILLS,2014,1362.1,60347830.45022365
141952,Meghalaya,WEST KHASI HILLS,2014,Winter,Rice,5980.0,10858.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.8157190635451503,2014,WEST KHASI HILLS,2014,1362.1,228133524.87297583
